FECHA;CIERRE;APERTURA;MAX;MIN;Vol.;% var.
30.10.2014;2391.08;2.371.89;2.397.26;2.365.92;29.46B;0.76 %
29.10.2014;2373.03;2.343.72;2.381.64;2.339.71;26.56B;1.50 %
28.10.2014;2337.87;2.294.01;2.338.28;2.294.01;17.86B;2.07 %
27.10.2014;2290.44;2.293.57;2.293.64;2.279.84;13.03B;-0.51 %
24.10.2014;2302.28;2.303.08;2.314.87;2.296.66;13.22B;-0.01 %
23.10.2014;2302.42;2.322.32;2.329.93;2.297.33;16.26B;-1.04 %
22.10.2014;2326.55;2.339.22;2.352.12;2.324.59;15.27B;-0.56 %
21.10.2014;2339.66;2.355.03;2.361.65;2.337.55;16.88B;-0.72 %
20.10.2014;2356.73;2.346.05;2.357.51;2.340.46;16.00B;0.66 %
17.10.2014;2341.18;2.352.78;2.360.60;2.312.83;21.23B;-0.65 %
16.10.2014;2356.5;2.361.13;2.389.67;2.353.41;24.82B;-0.72 %
15.10.2014;2373.67;2.358.23;2.374.81;2.344.37;20.28B;0.60 %
14.10.2014;2359.47;2.362.80;2.380.52;2.349.19;19.68B;-0.28 %
13.10.2014;2366.01;2.366.43;2.366.86;2.341.12;20.09B;-0.36 %
10.10.2014;2374.54;2.380.76;2.386.28;2.365.07;22.47B;-0.62 %
09.10.2014;2389.37;2.383.86;2.391.35;2.367.11;23.59B;0.28 %
08.10.2014;2382.79;2.368.58;2.382.79;2.354.29;20.44B;0.80 %
30.09.2014;2363.87;2.361.32;2.365.49;2.354.27;19.39B;0.26 %
29.09.2014;2357.71;2.353.71;2.363.06;2.346.58;20.01B;0.43 %
26.09.2014;2347.72;2.339.29;2.350.11;2.329.96;17.47B;0.11 %
25.09.2014;2345.1;2.352.86;2.365.15;2.336.81;22.57B;0.07 %
24.09.2014;2343.57;2.302.23;2.345.75;2.297.88;22.25B;1.47 %
23.09.2014;2309.72;2.289.09;2.311.53;2.289.02;15.69B;0.87 %
22.09.2014;2289.87;2.323.55;2.323.55;2.284.38;17.58B;-1.70 %
19.09.2014;2329.45;2.312.98;2.331.56;2.305.52;17.46B;0.58 %
18.09.2014;2315.93;2.303.85;2.319.87;2.297.93;18.91B;0.35 %
17.09.2014;2307.89;2.298.98;2.309.05;2.282.79;21.08B;0.49 %
16.09.2014;2296.56;2.341.03;2.347.93;2.293.87;30.27B;-1.82 %
15.09.2014;2339.14;2.330.19;2.340.45;2.321.59;21.51B;0.31 %
12.09.2014;2331.95;2.308.35;2.331.95;2.302.77;19.35B;0.88 %
11.09.2014;2311.68;2.315.73;2.343.59;2.304.60;22.22B;-0.29 %
10.09.2014;2318.31;2.318.50;2.321.91;2.306.42;18.98B;-0.35 %
09.09.2014;2326.53;2.328.43;2.331.92;2.315.89;19.70B;0.00 %
05.09.2014;2326.43;2.311.30;2.327.56;2.307.45;21.32B;0.85 %
04.09.2014;2306.86;2.290.03;2.307.70;2.283.28;19.95B;0.80 %
03.09.2014;2288.63;2.268.39;2.290.55;2.268.10;21.25B;1.00 %
02.09.2014;2266.05;2.239.68;2.267.51;2.234.38;19.21B;1.37 %
01.09.2014;2235.51;2.220.13;2.236.29;2.217.68;12.92B;0.83 %
29.08.2014;2217.2;2.198.95;2.218.70;2.193.26;10.52B;0.97 %
28.08.2014;2195.82;2.210.48;2.219.47;2.194.86;12.42B;-0.62 %
27.08.2014;2209.47;2.207.03;2.216.67;2.204.05;12.09B;0.11 %
26.08.2014;2207.11;2.225.29;2.232.78;2.200.62;16.35B;-0.99 %
25.08.2014;2229.27;2.241.10;2.241.55;2.222.01;16.21B;-0.51 %
22.08.2014;2240.81;2.228.97;2.243.30;2.225.27;16.01B;0.46 %
21.08.2014;2230.46;2.239.57;2.240.08;2.211.63;16.57B;-0.44 %
20.08.2014;2240.21;2.241.66;2.248.94;2.233.89;16.77B;-0.23 %
19.08.2014;2245.33;2.242.34;2.246.02;2.227.92;17.77B;0.26 %
18.08.2014;2239.47;2.229.80;2.242.04;2.228.13;16.39B;0.57 %
15.08.2014;2226.73;2.207.23;2.230.87;2.203.24;15.00B;0.92 %
14.08.2014;2206.47;2.221.54;2.230.89;2.204.38;17.01B;-0.74 %
13.08.2014;2222.88;2.223.05;2.230.99;2.202.44;17.81B;0.06 %
12.08.2014;2221.59;2.222.70;2.222.98;2.210.00;15.48B;-0.14 %
11.08.2014;2224.65;2.199.43;2.225.96;2.198.31;15.06B;1.38 %
08.08.2014;2194.42;2.188.71;2.199.58;2.180.60;13.52B;0.31 %
07.08.2014;2187.67;2.216.66;2.220.57;2.185.76;17.52B;-1.34 %
06.08.2014;2217.46;2.212.00;2.223.89;2.192.99;17.77B;-0.11 %
05.08.2014;2219.95;2.224.63;2.226.84;2.206.85;17.54B;-0.15 %
04.08.2014;2223.33;2.190.04;2.224.07;2.186.92;17.41B;1.74 %
01.08.2014;2185.3;2.194.17;2.218.79;2.184.64;19.15B;-0.74 %
31.07.2014;2201.56;2.179.54;2.202.13;2.173.90;16.47B;0.93 %
30.07.2014;2181.24;2.178.18;2.194.57;2.177.24;18.49B;-0.09 %
29.07.2014;2183.19;2.179.83;2.193.52;2.172.10;20.03B;0.24 %
28.07.2014;2177.95;2.135.25;2.181.50;2.135.25;23.62B;2.41 %
25.07.2014;2126.61;2.108.71;2.127.22;2.106.71;14.25B;1.02 %
24.07.2014;2105.06;2.079.63;2.107.95;2.079.63;16.57B;1.28 %
23.07.2014;2078.49;2.074.20;2.088.19;2.072.23;13.73B;0.15 %
22.07.2014;2075.48;2.050.50;2.078.09;2.049.81;12.32B;1.02 %
21.07.2014;2054.48;2.057.77;2.061.82;2.049.18;9.39B;-0.22 %
18.07.2014;2059.07;2.047.50;2.067.23;2.046.00;10.66B;0.17 %
17.07.2014;2055.59;2.062.89;2.062.89;2.046.19;10.45B;-0.57 %
16.07.2014;2067.28;2.068.34;2.075.49;2.061.57;13.71B;-0.15 %
15.07.2014;2070.36;2.065.90;2.070.36;2.059.68;12.45B;0.18 %
14.07.2014;2066.65;2.047.74;2.067.34;2.044.90;11.51B;0.96 %
11.07.2014;2046.96;2.033.87;2.051.74;2.033.00;10.51B;0.42 %
10.07.2014;2038.34;2.036.54;2.045.53;2.034.96;9.79B;-0.01 %
09.07.2014;2038.61;2.061.63;2.062.47;2.037.60;11.33B;-1.23 %
08.07.2014;2064.02;2.058.13;2.064.43;2.047.20;9.51B;0.20 %
07.07.2014;2059.93;2.058.13;2.064.04;2.050.89;9.72B;0.03 %
04.07.2014;2059.37;2.062.36;2.065.08;2.054.22;10.50B;-0.19 %
03.07.2014;2063.23;2.051.63;2.066.64;2.048.08;12.29B;0.19 %
02.07.2014;2059.42;2.049.48;2.060.60;2.044.04;10.96B;0.44 %
01.07.2014;2050.38;2.051.22;2.052.63;2.041.94;9.85B;0.10 %
30.06.2014;2048.33;2.038.61;2.052.34;2.038.53;9.67B;0.58 %
27.06.2014;2036.51;2.031.91;2.043.98;2.025.07;9.76B;-0.11 %
26.06.2014;2038.68;2.025.66;2.040.75;2.025.31;8.10B;0.65 %
25.06.2014;2025.5;2.030.43;2.030.62;2.018.36;6.75B;-0.41 %
24.06.2014;2033.93;2.023.70;2.034.71;2.021.75;7.12B;0.47 %
23.06.2014;2024.37;2.026.23;2.033.32;2.022.92;7.05B;-0.11 %
20.06.2014;2026.67;2.013.41;2.027.15;2.010.53;6.72B;0.15 %
19.06.2014;2023.73;2.054.62;2.059.25;2.017.65;9.29B;-1.55 %
18.06.2014;2055.52;2.064.38;2.066.91;2.051.75;8.72B;-0.54 %
17.06.2014;2066.7;2.080.48;2.080.48;2.064.67;8.78B;-0.92 %
16.06.2014;2085.98;2.070.70;2.087.32;2.069.44;9.59B;0.74 %
13.06.2014;2070.71;2.049.21;2.073.60;2.048.62;9.72B;0.93 %
12.06.2014;2051.71;2.051.58;2.057.10;2.045.96;8.17B;-0.16 %
11.06.2014;2054.95;2.049.13;2.056.63;2.045.41;7.44B;0.12 %
10.06.2014;2052.53;2.033.21;2.052.77;2.026.39;7.96B;1.08 %
09.06.2014;2030.5;2.024.94;2.045.26;2.023.20;6.48B;0.03 %
06.06.2014;2029.96;2.040.86;2.041.57;2.022.16;6.60B;-0.54 %
05.06.2014;2040.88;2.019.44;2.041.70;2.016.17;6.79B;0.79 %
04.06.2014;2024.83;2.037.99;2.038.48;2.012.91;7.24B;-0.66 %
03.06.2014;2038.31;2.039.20;2.049.58;2.037.30;7.16B;-0.04 %
30.05.2014;2039.21;2.040.39;2.046.96;2.031.37;7.51B;-0.07 %
29.05.2014;2040.6;2.051.84;2.057.08;2.039.24;8.12B;-0.47 %
28.05.2014;2050.23;2.034.56;2.052.66;2.029.34;8.13B;0.77 %
27.05.2014;2034.57;2.039.79;2.044.15;2.032.84;6.76B;-0.34 %
26.05.2014;2041.48;2.042.03;2.045.38;2.035.09;7.03B;0.34 %
23.05.2014;2034.57;2.020.11;2.034.57;2.017.74;6.35B;0.66 %
22.05.2014;2021.29;2.023.15;2.041.96;2.018.88;7.47B;-0.18 %
21.05.2014;2024.95;2.001.31;2.025.19;1.991.06;6.18B;0.84 %
20.05.2014;2008.12;2.011.85;2.018.16;2.002.76;6.13B;0.15 %
19.05.2014;2005.18;2.023.01;2.023.27;1.996.01;6.53B;-1.05 %
16.05.2014;2026.5;2.023.60;2.027.76;2.012.69;6.64B;0.08 %
15.05.2014;2024.97;2.044.38;2.047.32;2.022.86;7.58B;-1.12 %
14.05.2014;2047.91;2.049.27;2.056.57;2.042.74;7.20B;-0.14 %
13.05.2014;2050.73;2.055.08;2.061.06;2.043.55;9.72B;-0.10 %
12.05.2014;2052.87;2.022.93;2.055.51;2.016.64;11.57B;2.08 %
09.05.2014;2011.13;2.016.50;2.020.45;2.001.30;7.62B;-0.21 %
08.05.2014;2015.27;2.006.85;2.036.94;2.005.69;7.79B;0.26 %
07.05.2014;2010.08;2.023.15;2.024.63;2.008.45;7.44B;-0.89 %
06.05.2014;2028.04;2.024.26;2.038.70;2.021.49;7.46B;0.03 %
05.05.2014;2027.35;2.022.18;2.028.96;2.007.35;7.99B;0.05 %
30.04.2014;2026.36;2.020.44;2.029.54;2.016.58;7.45B;0.30 %
29.04.2014;2020.34;2.001.90;2.021.68;1.997.64;7.62B;0.84 %
28.04.2014;2003.49;2.033.34;2.035.99;2.000.14;8.98B;-1.62 %
25.04.2014;2036.52;2.060.54;2.065.64;2.035.57;9.30B;-1.00 %
24.04.2014;2057.03;2.064.16;2.075.76;2.056.19;7.82B;-0.50 %
23.04.2014;2067.38;2.068.08;2.076.35;2.059.11;7.85B;-0.26 %
22.04.2014;2072.83;2.062.79;2.073.66;2.047.33;9.87B;0.34 %
21.04.2014;2065.83;2.085.98;2.103.08;2.065.23;9.64B;-1.52 %
18.04.2014;2097.75;2.091.48;2.099.64;2.081.18;8.82B;-0.05 %
17.04.2014;2098.88;2.108.95;2.110.72;2.095.71;8.99B;-0.30 %
16.04.2014;2105.12;2.097.21;2.112.05;2.092.16;8.94B;0.17 %
15.04.2014;2101.6;2.125.90;2.125.90;2.098.15;10.75B;-1.40 %
14.04.2014;2131.54;2.127.41;2.134.43;2.116.61;10.21B;0.05 %
11.04.2014;2130.54;2.130.37;2.138.65;2.120.18;13.18B;-0.18 %
10.04.2014;2134.3;2.105.88;2.146.67;2.098.08;15.68B;1.38 %
09.04.2014;2105.24;2.100.65;2.108.75;2.095.64;10.53B;0.33 %
08.04.2014;2098.28;2.054.53;2.102.45;2.052.90;13.34B;1.92 %
04.04.2014;2058.83;2.037.55;2.060.10;2.035.22;8.32B;0.74 %
03.04.2014;2043.7;2.063.50;2.066.01;2.037.45;10.86B;-0.74 %
02.04.2014;2058.99;2.049.42;2.060.78;2.046.74;10.27B;0.56 %
01.04.2014;2047.46;2.031.00;2.050.68;2.028.10;8.33B;0.70 %
31.03.2014;2033.31;2.043.05;2.048.13;2.024.19;9.44B;-0.41 %
28.03.2014;2041.71;2.046.85;2.060.13;2.035.24;12.17B;-0.24 %
27.03.2014;2046.59;2.060.81;2.073.98;2.042.71;11.91B;-0.83 %
26.03.2014;2063.67;2.070.57;2.074.57;2.057.65;10.26B;-0.18 %
25.03.2014;2067.31;2.063.32;2.079.55;2.057.49;13.18B;0.05 %
24.03.2014;2066.28;2.050.83;2.074.06;2.043.33;14.77B;0.91 %
21.03.2014;2047.62;1.987.68;2.052.47;1.986.07;14.45B;2.72 %
20.03.2014;1993.48;2.017.22;2.030.85;1.993.00;11.03B;-1.40 %
19.03.2014;2021.73;2.019.98;2.022.18;2.002.44;9.52B;-0.17 %
18.03.2014;2025.2;2.026.22;2.034.92;2.020.41;9.68B;0.08 %
17.03.2014;2023.67;2.009.88;2.024.37;1.999.25;8.63B;0.96 %
14.03.2014;2004.34;2.008.82;2.017.91;1.990.98;8.78B;-0.73 %
13.03.2014;2019.11;2.000.69;2.029.12;1.996.53;10.10B;1.07 %
12.03.2014;1997.69;1.996.24;2.011.06;1.974.38;10.14B;-0.17 %
11.03.2014;2001.16;1.994.42;2.008.07;1.985.60;9.27B;0.11 %
10.03.2014;1999.06;2.042.35;2.042.63;1.995.55;11.57B;-2.86 %
07.03.2014;2057.91;2.058.38;2.079.49;2.050.47;10.37B;-0.08 %
06.03.2014;2059.58;2.050.03;2.065.79;2.030.95;10.93B;0.32 %
05.03.2014;2053.08;2.073.29;2.074.81;2.050.18;10.77B;-0.89 %
04.03.2014;2071.47;2.068.11;2.074.03;2.050.12;11.59B;-0.18 %
03.03.2014;2075.23;2.052.08;2.078.33;2.047.07;12.75B;0.92 %
28.02.2014;2056.3;2.040.62;2.058.49;2.020.93;11.16B;0.44 %
27.02.2014;2047.35;2.045.10;2.068.31;2.036.39;13.22B;0.30 %
26.02.2014;2041.25;2.026.61;2.041.63;2.014.38;11.01B;0.35 %
25.02.2014;2034.22;2.077.28;2.087.62;2.026.54;14.01B;-2.05 %
24.02.2014;2076.69;2.099.72;2.099.72;2.058.79;12.36B;-1.75 %
21.02.2014;2113.69;2.131.59;2.132.70;2.098.33;11.77B;-1.17 %
20.02.2014;2138.78;2.152.89;2.177.98;2.136.48;15.71B;-0.18 %
19.02.2014;2142.55;2.116.92;2.152.96;2.111.17;15.13B;1.11 %
18.02.2014;2119.07;2.134.14;2.134.14;2.113.13;14.29B;-0.77 %
17.02.2014;2135.41;2.124.88;2.136.45;2.117.69;14.02B;0.92 %
14.02.2014;2115.85;2.097.32;2.116.19;2.095.09;11.15B;0.83 %
13.02.2014;2098.4;2.106.93;2.122.83;2.096.97;14.65B;-0.55 %
12.02.2014;2109.96;2.103.83;2.110.90;2.096.51;12.63B;0.30 %
11.02.2014;2103.67;2.086.18;2.111.06;2.082.52;14.22B;0.84 %
10.02.2014;2086.07;2.049.98;2.087.97;2.049.98;12.43B;2.03 %
07.02.2014;2044.5;2.022.32;2.044.73;2.014.70;7.36B;0.56 %
30.01.2014;2033.08;2.045.93;2.045.93;2.031.47;6.26B;-0.82 %
29.01.2014;2049.91;2.042.18;2.051.58;2.039.77;7.39B;0.56 %
28.01.2014;2038.51;2.036.40;2.047.13;2.026.99;7.25B;0.26 %
27.01.2014;2033.3;2.044.27;2.044.85;2.029.63;8.88B;-1.03 %
24.01.2014;2054.39;2.037.67;2.060.99;2.034.45;9.29B;0.60 %
23.01.2014;2042.18;2.048.33;2.052.53;2.039.05;8.42B;-0.47 %
22.01.2014;2051.75;2.009.97;2.052.34;2.008.93;9.89B;2.16 %
21.01.2014;2008.31;1.992.02;2.014.15;1.992.02;5.98B;0.86 %
20.01.2014;1991.25;2.001.89;2.005.94;1.984.82;5.63B;-0.68 %
17.01.2014;2004.95;2.017.52;2.017.87;2.001.33;6.73B;-0.93 %
16.01.2014;2023.7;2.022.54;2.034.71;2.014.41;7.28B;0.02 %
15.01.2014;2023.35;2.024.23;2.027.41;2.010.20;6.74B;-0.17 %
14.01.2014;2026.84;2.007.16;2.027.43;2.001.14;7.04B;0.86 %
13.01.2014;2009.56;2.014.98;2.027.18;2.000.40;6.65B;-0.19 %
10.01.2014;2013.3;2.023.54;2.029.30;2.008.01;7.56B;-0.71 %
09.01.2014;2027.62;2.041.77;2.057.20;2.026.45;7.59B;-0.82 %
08.01.2014;2044.34;2.047.26;2.062.95;2.037.11;7.16B;-0.15 %
07.01.2014;2047.32;2.034.22;2.052.28;2.029.25;6.34B;0.08 %
06.01.2014;2045.71;2.078.68;2.078.68;2.034.01;8.96B;-1.80 %
03.01.2014;2083.14;2.101.54;2.102.17;2.075.90;8.45B;-1.24 %
02.01.2014;2109.39;2.112.13;2.113.11;2.101.02;6.85B;-0.31 %
31.12.2013;2115.98;2.090.68;2.120.27;2.087.42;8.05B;0.88 %
30.12.2013;2097.53;2.108.88;2.112.01;2.095.06;7.41B;-0.18 %
27.12.2013;2101.25;2.074.59;2.110.36;2.069.59;7.68B;1.36 %
26.12.2013;2073.1;2.102.66;2.102.66;2.070.55;7.85B;-1.58 %
25.12.2013;2106.35;2.095.02;2.107.23;2.088.30;6.51B;0.64 %
24.12.2013;2092.91;2.094.07;2.111.81;2.079.81;7.03B;0.15 %
23.12.2013;2089.71;2.089.54;2.099.52;2.068.54;6.81B;0.24 %
20.12.2013;2084.79;2.128.37;2.131.74;2.082.85;8.68B;-2.02 %
19.12.2013;2127.79;2.153.67;2.159.14;2.126.25;7.31B;-0.95 %
18.12.2013;2148.29;2.150.41;2.156.59;2.142.62;6.42B;-0.13 %
17.12.2013;2151.08;2.161.54;2.165.54;2.146.31;7.86B;-0.45 %
16.12.2013;2160.86;2.197.23;2.201.70;2.159.99;10.14B;-1.60 %
13.12.2013;2196.07;2.188.26;2.204.64;2.183.84;8.51B;-0.31 %
12.12.2013;2202.8;2.199.32;2.214.55;2.194.90;8.61B;-0.06 %
11.12.2013;2204.17;2.228.63;2.228.63;2.193.16;10.95B;-1.49 %
10.12.2013;2237.49;2.239.86;2.250.50;2.231.68;10.90B;-0.03 %
09.12.2013;2238.2;2.241.79;2.249.17;2.231.73;9.33B;0.05 %
06.12.2013;2237.11;2.242.56;2.248.15;2.228.63;10.37B;-0.44 %
05.12.2013;2247.06;2.252.72;2.255.26;2.239.14;12.20B;-0.21 %
04.12.2013;2251.76;2.219.97;2.260.87;2.215.92;15.73B;1.31 %
03.12.2013;2222.67;2.196.82;2.227.92;2.193.25;11.35B;0.69 %
02.12.2013;2207.37;2.203.12;2.231.92;2.172.63;17.43B;-0.59 %
29.11.2013;2220.5;2.221.62;2.224.94;2.212.26;10.70B;0.05 %
28.11.2013;2219.37;2.204.38;2.234.39;2.202.62;13.45B;0.83 %
27.11.2013;2201.07;2.181.73;2.207.62;2.176.85;11.54B;0.82 %
26.11.2013;2183.07;2.184.33;2.192.58;2.176.18;10.05B;-0.14 %
25.11.2013;2186.12;2.186.06;2.209.15;2.181.42;10.83B;-0.47 %
22.11.2013;2196.38;2.206.47;2.211.07;2.188.77;11.39B;-0.43 %
21.11.2013;2205.77;2.197.01;2.206.53;2.177.74;13.72B;-0.04 %
20.11.2013;2206.61;2.201.47;2.207.10;2.186.64;11.90B;0.62 %
19.11.2013;2193.12;2.198.32;2.203.30;2.186.11;12.51B;-0.19 %
18.11.2013;2197.22;2.147.37;2.198.32;2.143.77;15.75B;2.87 %
15.11.2013;2135.83;2.100.90;2.153.21;2.100.79;12.59B;1.68 %
14.11.2013;2100.51;2.087.12;2.102.38;2.078.99;8.38B;0.60 %
13.11.2013;2087.94;2.117.89;2.117.91;2.086.01;8.83B;-1.83 %
12.11.2013;2126.77;2.110.72;2.127.94;2.108.40;7.94B;0.82 %
11.11.2013;2109.47;2.103.30;2.117.28;2.093.63;6.97B;0.16 %
08.11.2013;2106.13;2.120.92;2.128.58;2.103.51;8.31B;-1.09 %
07.11.2013;2129.4;2.136.63;2.141.60;2.119.19;8.18B;-0.48 %
06.11.2013;2139.61;2.149.39;2.166.17;2.138.78;10.05B;-0.82 %
05.11.2013;2157.24;2.139.84;2.158.15;2.124.85;9.19B;0.35 %
04.11.2013;2149.63;2.156.09;2.160.58;2.143.21;7.61B;0.00 %
01.11.2013;2149.56;2.139.88;2.157.31;2.132.63;8.91B;0.37 %
31.10.2013;2141.61;2.155.51;2.155.51;2.137.47;10.81B;-0.87 %
30.10.2013;2160.46;2.126.69;2.161.93;2.121.84;11.96B;1.48 %
29.10.2013;2128.86;2.135.23;2.163.66;2.093.20;14.31B;-0.23 %
28.10.2013;2133.87;2.135.88;2.140.96;2.123.07;8.84B;0.04 %
25.10.2013;2132.96;2.163.69;2.170.61;2.122.68;11.39B;-1.45 %
24.10.2013;2164.32;2.178.82;2.183.41;2.159.87;10.30B;-0.86 %
23.10.2013;2183.11;2.213.27;2.226.85;2.177.72;14.63B;-1.25 %
22.10.2013;2210.65;2.227.34;2.227.34;2.204.24;14.91B;-0.83 %
21.10.2013;2229.24;2.198.11;2.230.28;2.190.39;13.67B;1.62 %
18.10.2013;2193.78;2.188.71;2.203.29;2.184.36;10.37B;0.24 %
17.10.2013;2188.54;2.201.71;2.211.03;2.183.25;12.68B;-0.21 %
16.10.2013;2193.07;2.228.11;2.228.11;2.183.40;15.46B;-1.81 %
15.10.2013;2233.41;2.237.93;2.240.25;2.221.14;15.37B;-0.19 %
14.10.2013;2237.77;2.232.22;2.242.98;2.226.40;16.60B;0.43 %
11.10.2013;2228.15;2.201.41;2.228.87;2.200.53;15.69B;1.70 %
10.10.2013;2190.93;2.214.40;2.214.59;2.186.48;14.98B;-0.94 %
09.10.2013;2211.77;2.191.39;2.212.35;2.185.18;13.09B;0.62 %
08.10.2013;2198.2;2.171.90;2.200.02;2.161.49;12.67B;1.08 %
30.09.2013;2174.66;2.167.73;2.176.30;2.165.16;9.28B;0.68 %
27.09.2013;2160.03;2.150.96;2.165.78;2.149.59;10.54B;0.20 %
26.09.2013;2155.81;2.192.23;2.192.23;2.154.72;14.04B;-1.94 %
25.09.2013;2198.52;2.206.22;2.217.97;2.193.72;16.02B;-0.41 %
24.09.2013;2207.53;2.219.47;2.219.54;2.187.24;16.04B;-0.61 %
23.09.2013;2221.04;2.199.36;2.223.07;2.198.34;13.32B;1.33 %
18.09.2013;2191.85;2.185.94;2.195.90;2.172.04;11.51B;0.29 %
17.09.2013;2185.56;2.230.39;2.230.93;2.184.92;15.45B;-2.05 %
16.09.2013;2231.4;2.244.46;2.248.47;2.226.17;15.49B;-0.22 %
13.09.2013;2236.22;2.251.46;2.259.42;2.228.48;17.20B;-0.86 %
12.09.2013;2255.6;2.236.17;2.270.27;2.226.29;20.97B;0.64 %
11.09.2013;2241.27;2.244.96;2.258.07;2.233.00;24.43B;0.15 %
10.09.2013;2237.98;2.214.81;2.238.55;2.202.82;23.72B;1.15 %
09.09.2013;2212.52;2.151.35;2.218.53;2.151.35;21.94B;3.39 %
06.09.2013;2139.99;2.119.33;2.143.24;2.119.02;14.33B;0.83 %
05.09.2013;2122.43;2.125.25;2.127.86;2.115.24;12.65B;-0.24 %
04.09.2013;2127.62;2.121.68;2.133.00;2.115.75;14.20B;0.21 %
03.09.2013;2123.11;2.100.45;2.123.85;2.095.45;13.89B;1.18 %
02.09.2013;2098.45;2.104.09;2.108.68;2.078.46;14.92B;0.00 %
30.08.2013;2098.38;2.097.22;2.114.39;2.089.10;17.01B;0.05 %
29.08.2013;2097.23;2.108.44;2.110.89;2.088.24;13.33B;-0.19 %
28.08.2013;2101.3;2.092.31;2.113.82;2.080.86;16.14B;-0.11 %
27.08.2013;2103.57;2.095.44;2.105.38;2.090.43;12.63B;0.34 %
26.08.2013;2096.47;2.061.42;2.097.34;2.056.13;11.99B;1.90 %
23.08.2013;2057.46;2.075.93;2.079.85;2.029.36;11.24B;-0.47 %
22.08.2013;2067.12;2.069.31;2.083.33;2.062.37;9.09B;-0.28 %
21.08.2013;2072.96;2.076.27;2.076.32;2.056.91;8.74B;0.02 %
20.08.2013;2072.59;2.081.97;2.098.98;2.066.07;10.74B;-0.62 %
19.08.2013;2085.6;2.055.13;2.091.13;2.052.70;9.74B;0.83 %
16.08.2013;2068.45;2.075.98;2.198.85;2.061.65;15.31B;-0.65 %
15.08.2013;2081.88;2.099.28;2.108.41;2.079.97;9.94B;-0.87 %
14.08.2013;2100.14;2.109.22;2.122.97;2.093.04;11.44B;-0.29 %
13.08.2013;2106.16;2.101.32;2.106.40;2.093.80;11.77B;0.23 %
12.08.2013;2101.28;2.058.42;2.102.35;2.055.72;13.51B;2.39 %
09.08.2013;2052.23;2.052.24;2.061.71;2.030.13;9.53B;0.36 %
08.08.2013;2044.9;2.044.44;2.058.56;2.037.25;8.41B;-0.09 %
07.08.2013;2046.78;2.056.37;2.069.56;2.043.75;10.77B;-0.67 %
06.08.2013;2060.5;2.043.65;2.066.74;2.034.96;10.56B;0.49 %
05.08.2013;2050.48;2.031.72;2.050.91;2.025.23;8.55B;1.04 %
02.08.2013;2029.42;2.039.51;2.047.08;2.025.65;9.36B;0.02 %
01.08.2013;2029.07;2.000.82;2.029.93;1.997.06;9.13B;1.77 %
31.07.2013;1993.8;2.000.79;2.015.47;1.987.88;7.02B;0.19 %
30.07.2013;1990.06;1.981.45;2.006.23;1.965.36;7.72B;0.70 %
29.07.2013;1976.31;1.997.84;1.997.84;1.969.85;7.87B;-1.72 %
26.07.2013;2010.85;2.013.19;2.021.57;2.000.80;7.38B;-0.51 %
25.07.2013;2021.17;2.037.34;2.045.37;2.016.43;9.85B;-0.60 %
24.07.2013;2033.33;2.035.69;2.042.77;2.010.42;10.67B;-0.52 %
23.07.2013;2043.88;2.008.95;2.051.53;2.005.09;10.95B;1.95 %
22.07.2013;2004.76;1.977.73;2.005.47;1.970.64;8.29B;0.61 %
19.07.2013;1992.65;2.025.32;2.035.22;1.990.25;10.46B;-1.52 %
18.07.2013;2023.4;2.038.40;2.043.37;2.016.90;9.21B;-1.05 %
17.07.2013;2044.92;2.061.19;2.075.81;2.043.23;10.33B;-1.01 %
16.07.2013;2065.72;2.054.60;2.066.36;2.038.54;9.67B;0.31 %
15.07.2013;2059.39;2.046.12;2.076.66;2.037.25;10.15B;0.98 %
12.07.2013;2039.49;2.068.04;2.074.86;2.036.05;12.12B;-1.62 %
11.07.2013;2072.99;2.011.02;2.092.87;2.010.40;16.00B;3.23 %
10.07.2013;2008.13;1.962.84;2.009.36;1.960.28;8.98B;2.17 %
09.07.2013;1965.45;1.953.60;1.969.15;1.946.37;6.45B;0.37 %
08.07.2013;1958.27;1.983.21;1.983.21;1.953.12;8.41B;-2.44 %
05.07.2013;2007.2;2.006.19;2.021.54;2.002.37;9.13B;0.05 %
04.07.2013;2006.1;1.982.87;2.022.14;1.974.10;10.04B;0.59 %
03.07.2013;1994.27;1.996.51;1.996.54;1.965.52;9.35B;-0.61 %
02.07.2013;2006.56;1.992.89;2.007.62;1.978.43;8.64B;0.57 %
01.07.2013;1995.24;1.965.99;1.995.92;1.957.57;7.81B;0.81 %
28.06.2013;1979.21;1.935.52;1.987.98;1.925.65;10.07B;1.50 %
27.06.2013;1950.01;1.955.13;1.980.54;1.942.37;10.58B;-0.08 %
26.06.2013;1951.5;1.954.47;1.959.16;1.922.82;10.12B;-0.41 %
25.06.2013;1959.51;1.948.32;1.963.57;1.849.65;13.82B;-0.19 %
24.06.2013;1963.24;2.068.86;2.068.86;1.958.40;10.92B;-5.30 %
21.06.2013;2073.1;2.058.98;2.085.86;2.042.88;7.97B;-0.52 %
20.06.2013;2084.02;2.132.81;2.132.81;2.082.82;7.78B;-2.77 %
19.06.2013;2143.45;2.150.82;2.150.82;2.115.79;7.54B;-0.73 %
18.06.2013;2159.29;2.158.55;2.161.68;2.138.35;6.96B;0.14 %
17.06.2013;2156.21;2.165.99;2.169.36;2.147.03;7.58B;-0.27 %
